Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_IO_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Change number|Division|Item|Description|Material|Substance|Quantity|UOM|Component Type|Exception Value|Formula
0000000000000000000000000000000000007863||11|0060|CPOST Multi Home WHC "Lego" 3x3x24.438|096335.001|000096335001|          19.048000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863||11|0070|FILLER Multi Home Fullht-legotr 3/212fo|096885.001|000096885001|         100.000000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0010|GrnWks Glass 4 32FO+100FO BJ CON1|000000000000012867|000000120435|         100.000000|CS|PRODUCT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0010|CU GrnWks Glass 32fo+100fo|120175.001|000000120175|         400.000000|EA|COMPONENT|ZN|000000120437
0000000000000000000000000000000000007863|000000004885|11|0020|TRAY GrnWks Glass 4/32fo+100fo|96956000.005|000096956000|        1400.000000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0030|TIESHT Multi Home Tie sheet for 7|096332.001|000096332001|           9.524000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0040|TOPCAP Multi Home for 7 down pallet|096876.001|000096876001|           4.762000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0060|CPOST Multi Home WHC "Lego" 3x3x24.438|096335.001|000096335001|          19.048000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007863|000000004885|11|0070|FILLER Multi Home Fullht-legotr 3/212fo|096885.001|000096885001|         100.000000|EA|COMPONENT||000000120437
0000000000000000000000000000000000007864||11|0010|BTL-PET Jwl 60fo SIG|120440.001|000000120440|         100.000000|EA|PRODUCT||000000120441
0000000000000000000000000000000000007864||11|0010|BTL-PET Preform Jwl 60fo SIG|120436.001|000000120436|         100.000000|EA|COMPONENT||000000120441
0000000000000000000000000000000000007865||11|0010|BTL-PET Jwl 28fo SIG|120444.001|000000120444|         100.000000|EA|PRODUCT||000000120445
0000000000000000000000000000000000007865||11|0010|BTL-PET Preform Jwl 28fo SIG|120443.001|000000120443|         100.000000|EA|COMPONENT||000000120445
0000000000000000000000000000000000007866||16|0010|CU GladW BgBwl 48oz 3ct|141197.006|000000141197|         100.000000|EA|PRODUCT||000000120447
0000000000000000000000000000000000007866||16|0010|CTN-CCNB  GladW BgBwl48oz 3ct TA|11710000.008|000011710000|         100.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007866||16|0020|FM GladW BgBwlTub Prt Hallow 08|51493000.005|000051493000|         300.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007866||16|0040|FM GladW BgBwl Lid Purple Crack Resist|51832001.011|000051832001|         300.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007866|000000004537|16|0010|CU GladW BgBwl 48oz 3ct|141197.006|000000141197|         100.000000|EA|PRODUCT||000000120447
0000000000000000000000000000000000007866|000000004537|16|0010|CTN-CCNB  GladW BgBwl48oz 3ct TA|11710000.008|000011710000|         100.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007866|000000004537|16|0020|FM GladW BgBwlTub Prt Hallow 08|51493000.005|000051493000|         300.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007866|000000004537|16|0040|FM GladW BgBwl Lid Purple Crack Resist|51832001.011|000051832001|         300.000000|EA|COMPONENT||000000120447
0000000000000000000000000000000000007867||11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120461
0000000000000000000000000000000000007867||11|0010|PTN Multi Home 12/32fo950ml 6/32+32foVPk|067204.001|000067204001|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0010|PTN Multi Home 12/32or6/32Twn12/946or950|067110.001|000067110001|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0010|PTN Multi Home 12/32fo950ml&6/32+32foLH|066565.001|000066565001|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0020|CS-RSC CCU Reg Scnt ClnrSpry 12/32fo|74431000.037|000074431000|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0020|CS-RSC CCUp ClnrSpry 12/32oz|072105.001|000072105000|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0020|CS-RSC CCUp ClnrSpry 12/32oz Pstl Grip|071383.017|000071383000|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867||11|0030|CU ClxClnUp Clnr Spry 32fo|140298.001|000000140298|        1200.000000|EA|COMPONENT|ZN|000000120461
0000000000000000000000000000000000007867|000000003046|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120461
0000000000000000000000000000000000007867|000000003046|11|0010|PTN - H Divider 12/32fo Generic|123745.001|000000123745|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000003046|11|0020|CS-RSC MultiProd 12/32fo Generic|123739.001|000000123739|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000003046|11|0030|CU ClxClnUp Clnr Spry 32fo|140298.001|000000140298|        1200.000000|EA|COMPONENT|ZN|000000120461
0000000000000000000000000000000000007867|000000004490|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120461
0000000000000000000000000000000000007867|000000004490|11|0010|PTN - H Divider 12/32fo Generic|123745.001|000000123745|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000004490|11|0020|CS-RSC MultiProd 12/32fo Generic|123739.001|000000123739|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000004490|11|0030|CU ClxClnUp Clnr Spry 32fo|140298.001|000000140298|        1200.000000|EA|COMPONENT|ZN|000000120461
0000000000000000000000000000000000007867|000000004490|11|0040|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000007286|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120461
0000000000000000000000000000000000007867|000000007286|11|0010|PTN - H Divider 12/32fo Generic|123745.001|000000123745|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000007286|11|0020|CS-RSC MultiProd 12/32fo Generic|123739.001|000000123739|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000007286|11|0030|CU ClxClnUp Clnr Spry 32fo|140298.001|000000140298|        1200.000000|EA|COMPONENT|ZN|000000120461
0000000000000000000000000000000000007867|000000007286|11|0040|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000014762|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120461
0000000000000000000000000000000000007867|000000014762|11|0010|PTN - H Divider 12/32fo Generic|123745.001|000000123745|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000014762|11|0020|CS-RSC MultiProd 12/32fo Generic|123739.001|000000123739|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007867|000000014762|11|0030|CU ClxClnUp Clnr Spry 32fo|140298.001|000000140298|        1200.000000|EA|COMPONENT|ZN|000000120461
0000000000000000000000000000000000007867|000000014762|11|0040|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120461
0000000000000000000000000000000000007868||11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868||11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868||11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868||11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           5.560000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868||16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           5.560000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002195|11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868|000000002195|11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868|000000002195|11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002195|11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           5.560000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002195|16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           5.560000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002521|11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868|000000002521|11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868|000000002521|11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002521|11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           5.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002521|16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           6.250000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002678|11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868|000000002678|11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868|000000002678|11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002678|11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           5.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002678|16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           6.250000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002885|11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868|000000002885|11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868|000000002885|11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002885|11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           6.250000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000002885|16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           5.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000005583|11|0010|ClxDisfWps Lmn/FrScnt 2 4X60CT CLUB|000000000000012853|000000120356|         100.000000|CS|PRODUCT||000000120469
0000000000000000000000000000000000007868|000000005583|11|0010|CU ClxDisfWps Lmn/FrScnt 4X60CT CLUB|120396.001|000000120396|         200.000000|EA|COMPONENT|ZN|000000120469
0000000000000000000000000000000000007868|000000005583|11|0020|TRAY ClxDisfWps Oval Can 2/4x60ct|120395.001|000000120395|         100.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000005583|11|0030|TIESHT Multi Prod Multi Div 47 x 39"|069156.003|000069156003|           6.250000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007868|000000005583|16|0040|CPOST Multi Div 44.75x2.5" 0.2"caliper|096906.001|000096906001|           5.000000|EA|COMPONENT||000000120469
0000000000000000000000000000000000007869||11|0010|GrnWks Glass 4 32FO+100FO|000000000000012847|000000120174|         100.000000|CS|PRODUCT||000000120473
0000000000000000000000000000000000007869||11|0010|ASSM-FMP GrnWks Glass 6x100fo|120192.001|000000120192|          66.667000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0020|GrnWks GlassClnr Spry 12/32fo|000000000000012712|000000119335|          33.333000|CS|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0030|TRAY GrnWks Glass 4/32fo+100fo|96956000.005|000096956000|         100.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0040|CPOST Multi Home Lego 3x3x36.3125|096853.001|000096853001|          19.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0050|TIESHT Multi Home Tie sheet for 7|096332.001|000096332001|           9.500000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0060|TOPCAP Multi Home for 7 down pallet|096876.001|000096876001|           4.700000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0070|MISC Multi Home PltBtmViewCap-7downplt|096875.001|000096875001|           4.700000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0080|MISC Multi Home 7DownLegoPalletShroud|096958.001|000096958001|           9.500000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869||11|0090|FILLER Multi Home Fullht-legotr 3/212fo|096885.001|000096885001|         100.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0010|GrnWks Glass 4 32FO+100FO|000000000000012847|000000120174|         100.000000|CS|PRODUCT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0010|ASSM-FMP GrnWks Glass 6x100fo|120192.001|000000120192|          66.667000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0020|GrnWks GlassClnr Spry 12/32fo|000000000000012712|000000119335|          33.333000|CS|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0030|TRAY GrnWks Glass 4/32fo+100fo|96956000.005|000096956000|         100.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0040|CPOST Multi Home Lego 3x3x36.3125|096853.001|000096853001|          19.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0050|TIESHT Multi Home Tie sheet for 7|096332.001|000096332001|           9.500000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0060|TOPCAP Multi Home for 7 down pallet|096876.001|000096876001|           4.700000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0070|MISC Multi Home PltBtmViewCap-7downplt|096875.001|000096875001|           4.700000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000003742|11|0090|FILLER Multi Home Fullht-legotr 3/212fo|096885.001|000096885001|         100.000000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000004885|11|0010|GrnWks Glass 4 32FO+100FO|000000000000012847|000000120174|         100.000000|CS|PRODUCT||000000120473
0000000000000000000000000000000000007869|000000004885|11|0010|ASSM-FMP GrnWks Glass 6x100fo|120192.001|000000120192|          66.667000|EA|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000004885|11|0020|GrnWks GlassClnr Spry 12/32fo|000000000000012712|000000119335|          33.333000|CS|COMPONENT||000000120473
0000000000000000000000000000000000007869|000000004885|11|0030|TRAY GrnWks Glass 4/32fo+100fo|96956000.005|000096956000|         100.000000|EA|COMPONENT||000000120473
