Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_Header_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Description|Change number|Primary Output|Division|Authorization Group|Validity From|Validity To|Created by|Created on|Changed by|Changed on|System Status|User Status|Formula|Flag
0000000000000000000000000000000000007976|GLAD 4-ITEM ZIP FRZR/STOR LO-CT SHP PAK1||000000000000012912|16|ALL|00010101|20080810|MKWIECIE|20080619|MKWIECIE|20080619|Released|Released|000000120839|
0000000000000000000000000000000000007976|GLAD 4-ITEM ZIP FRZR/STOR LO-CT SHP PAK1|000000002448|000000000000012912|16|ALL|20080811|20120508|MKWIECIE|20080619|LPIERCE|20080815|Released|Released|000000120839|
0000000000000000000000000000000000007976|GLAD 4-ITEM ZIP FRZR/STOR LO-CT SHP PAK1|000000009556|000000000000012912|16|ALL|20120509|99991231|MKWIECIE|20080619|SFELIZ|20120509|Released|Released|000000120839|
0000000000000000000000000000000000007977|CU Glad TLK DS LmnScnt OS 13gal 40ct||120841.001|16|ALL|00010101|20100106|NBECKSTE|20080619|NBECKSTE|20080619|Released|Released|000000120842|
0000000000000000000000000000000000007977|CU Glad TLK DS LmnScnt OS 13gal 40ct|000000004773|120841.001|16|ALL|20100107|99991231|NBECKSTE|20080619|TTATUM|20100107|Released|Released|000000120842|
0000000000000000000000000000000000007977|CU Glad TLK DS LmnScnt OS 13gal 40ct|000000009972|120841.001|16|ALL|20100107|99991231|NBECKSTE|20080619|TTATUM|20100107|Obsolete|Released Submitted - Obsolete|000000120842|
0000000000000000000000000000000000007978|Glad TLK DS LmnScnt OS 13gal 4/40ct||000000000000012914|16|ALL|00010101|99991231|NBECKSTE|20080619|NBECKSTE|20080620|Released|Released|000000120844|
0000000000000000000000000000000000007978|Glad TLK DS LmnScnt OS 13gal 4/40ct|000000004772|000000000000012914|16|ALL|00010101|99991231|NBECKSTE|20080619|NBECKSTE|20080620|Obsolete|Released|000000120844|
0000000000000000000000000000000000007979|MTW Clx DKC RefrshCln Spray 12/946mL CA PET-BTL||83000024.005|11|ALL|00010101|99991231|ALAVICTO|20080620|ALAVICTO|20080620|Released|Released|000000120849|
0000000000000000000000000000000000007979|MTW Clx DKC RefrshCln Spray 12/946mL CA PET-BTL|000000010572|83000024.005|11|ALL|00010101|99991231|ALAVICTO|20080620|ALAVICTO|20080620|Obsolete|Released Submitted - Obsolete|000000120849|
0000000000000000000000000000000000007980|CU Clorox For Colors 1000 ml Hungary||119417.001|10|ALL|00010101|99991231|MCANOSA|20080620|MCANOSA|20080701|Released|Released|000000120851|
0000000000000000000000000000000000007981|GLAD 2-ITEM FF DS MIDCT SHP HOL9||119417.001|16|ALL|00010101|20080713|RTERRY|20080620|RTERRY|20080620|Released|Released|000000120856|
0000000000000000000000000000000000007981|GLAD 2-ITEM FF DS MIDCT SHP HOL9|000000002332|119417.001|16|ALL|20080714|99991231|RTERRY|20080620|RTERRY|20080721|Released|Released|000000120856|
0000000000000000000000000000000000007981|GLAD 2-ITEM FF DS MIDCT SHP HOL9|000000004537|119417.001|16|ALL|20080714|99991231|RTERRY|20080620|RTERRY|20080721|Obsolete|Released Submitted - Obsolete|000000120856|
0000000000000000000000000000000000007982|Alt Rec Glad 2-Item FF DS MIDCT SHP HOL9||119417.001|16|ALL|00010101|20080713|RTERRY|20080620|RTERRY|20080620|Released|Released|000000120858|
0000000000000000000000000000000000007982|Alt Rec Glad 2-Item FF DS MIDCT SHP HOL9|000000002333|119417.001|16|ALL|20080714|99991231|RTERRY|20080620|RTERRY|20080721|Released|Released|000000120858|
0000000000000000000000000000000000007982|Alt Rec Glad 2-Item FF DS MIDCT SHP HOL9|000000003734|119417.001|16|ALL|20080714|99991231|RTERRY|20080620|RTERRY|20080721|Obsolete|Released Submitted - Obsolete|000000120858|
0000000000000000000000000000000000007983|GLAD TLK DS OS VS 13GAL 4/40CT HOL9||000000000000012917|16|ALL|00010101|20080622|RTERRY|20080620|RTERRY|20080620|Released|Released|000000120863|
0000000000000000000000000000000000007983|GLAD TLK DS OS VS 13GAL 4/40CT HOL9|000000002259|000000000000012917|16|ALL|20080623|99991231|RTERRY|20080620|RTERRY|20080625|Released|Released|000000120863|
0000000000000000000000000000000000007983|GLAD TLK DS OS VS 13GAL 4/40CT HOL9|000000002301|000000000000012917|16|ALL|20080623|99991231|RTERRY|20080620|RTERRY|20080625|Released|Released|000000120863|
0000000000000000000000000000000000007983|GLAD TLK DS OS VS 13GAL 4/40CT HOL9|000000003117|000000000000012917|16|ALL|20080623|99991231|RTERRY|20080620|RTERRY|20080625|Obsolete|Released Submitted - Obsolete|000000120863|
0000000000000000000000000000000000007984|CU Glad TLK DS OS VS 13gal 40ct PRT||000000000000012917|16|ALL|00010101|99991231|RTERRY|20080620|RTERRY|20080620|Released|Released|000000120865|
0000000000000000000000000000000000007984|CU Glad TLK DS OS VS 13gal 40ct PRT|000000003117|113010.002|16|ALL|00010101|99991231|RTERRY|20080620|RTERRY|20080620|Obsolete|Released Submitted - Obsolete|000000120865|
0000000000000000000000000000000000007985|GLAD SC OVNW 10/8X8 + 18/9X12 SHP||113010.002|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Released|Released|000000120868|
0000000000000000000000000000000000007985|GLAD SC OVNW 10/8X8 + 18/9X12 SHP|000000005264|113010.002|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Obsolete|Released Submitted - Obsolete|000000120868|
0000000000000000000000000000000000007986|CU Glad OvnW 9x12 2ct||140881.002|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Released|Released|000000120870|
0000000000000000000000000000000000007987|CU Glad OvnW 9x12 2ct||140881.003|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Released|Released|000000120872|
0000000000000000000000000000000000007987|CU Glad OvnW 9x12 2ct|000000005264|140881.003|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Obsolete|Released Submitted - Obsolete|000000120872|
0000000000000000000000000000000000007988|CU Glad OvnW 8x8 3ct HOL9||140881.003|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Released|Released|000000120874|
0000000000000000000000000000000000007988|CU Glad OvnW 8x8 3ct HOL9|000000005264|140882.003|16|ALL|00010101|99991231|LPIERCE|20080620|LPIERCE|20080620|Obsolete|Released Submitted - Obsolete|000000120874|
0000000000000000000000000000000000007989|CU GrnWks Ntrl DW Liq SLmn 650ml MX||120877.001|11|ALL|00010101|20090817|FBELTRAN|20080622|FBELTRAN|20080622|Released|Released|000000120879|
0000000000000000000000000000000000007989|CU GrnWks Ntrl DW Liq SLmn 650ml MX|000000004136|120877.001|11|ALL|20090818|99991231|FBELTRAN|20080622|AWHALING|20090917|Released|Released|000000120879|
0000000000000000000000000000000000007989|CU GrnWks Ntrl DW Liq SLmn 650ml MX|000000007286|120877.001|11|ALL|20090818|99991231|FBELTRAN|20080622|AWHALING|20090917|Released|Released|000000120879|
0000000000000000000000000000000000007990|CU GrnWks Ntrl DW Liq STng 650ml MX||120877.001|11|ALL|00010101|20090817|FBELTRAN|20080622|FBELTRAN|20080622|Released|Released|000000120881|
0000000000000000000000000000000000007990|CU GrnWks Ntrl DW Liq STng 650ml MX|000000004136|120877.001|11|ALL|20090818|99991231|FBELTRAN|20080622|AWHALING|20090917|Released|Released|000000120881|
0000000000000000000000000000000000007990|CU GrnWks Ntrl DW Liq STng 650ml MX|000000007286|120878.001|11|ALL|20090818|99991231|FBELTRAN|20080622|AWHALING|20090917|Released|Released|000000120881|
0000000000000000000000000000000000007990|CU GrnWks Ntrl DW Liq STng 650ml MX|000000009972|120878.001|11|ALL|20090818|99991231|FBELTRAN|20080622|AWHALING|20090917|Obsolete|Released Submitted - Obsolete|000000120881|
0000000000000000000000000000000000007991|GrnWks Ntrl DW Liq SLmn 12/650ml MX||000000000000012833|11|ALL|00010101|99991231|FBELTRAN|20080622|KKLOTTER|20080710|Released|Released|000000120883|
0000000000000000000000000000000000007991|GrnWks Ntrl DW Liq SLmn 12/650ml MX|000000010107|000000000000012833|11|ALL|00010101|99991231|FBELTRAN|20080622|KKLOTTER|20080710|Obsolete|Released Submitted - Obsolete|000000120883|
0000000000000000000000000000000000007992|GrnWks Ntrl DW Liq STng 12/650ml MX||000000000000012834|11|ALL|00010101|99991231|FBELTRAN|20080622|KKLOTTER|20080710|Released|Released|000000120885|
0000000000000000000000000000000000007992|GrnWks Ntrl DW Liq STng 12/650ml MX|000000008340|000000000000012834|11|ALL|00010101|99991231|FBELTRAN|20080622|KKLOTTER|20080710|Obsolete|Released Submitted - Obsolete|000000120885|
0000000000000000000000000000000000007993|Alt ClxDisfWps Oval 24/60CT SHP||000000000000012835|11|ALL|00010101|20080713|CPRESTON|20080623|CPRESTON|20080623|Released|Released|000000120894|
0000000000000000000000000000000000007993|Alt ClxDisfWps Oval 24/60CT SHP|000000002327|000000000000012835|11|ALL|20080714|20080914|CPRESTON|20080623|CPRESTON|20080714|Released|Released|000000120894|
0000000000000000000000000000000000007993|Alt ClxDisfWps Oval 24/60CT SHP|000000002587|000000000000012835|11|ALL|20080915|99991231|CPRESTON|20080623|CPRESTON|20080915|Released|Released|000000120894|
0000000000000000000000000000000000007993|Alt ClxDisfWps Oval 24/60CT SHP|000000003348|000000000000012835|11|ALL|20080915|99991231|CPRESTON|20080623|CPRESTON|20080915|Released|Released|000000120894|
0000000000000000000000000000000000007993|Alt ClxDisfWps Oval 24/60CT SHP|000000004350|000000000000012835|11|ALL|20080915|99991231|CPRESTON|20080623|CPRESTON|20080915|Obsolete|Released|000000120894|
0000000000000000000000000000000000007994|Alt Rec SC OVNW 10/8X8 + 18/9X12 SHP||000000000000012835|16|ALL|00010101|99991231|LPIERCE|20080623|LPIERCE|20080623|Released|Released|000000120897|
0000000000000000000000000000000000007994|Alt Rec SC OVNW 10/8X8 + 18/9X12 SHP|000000005264|000000000000012918|16|ALL|00010101|99991231|LPIERCE|20080623|LPIERCE|20080623|Obsolete|Released Submitted - Obsolete|000000120897|
0000000000000000000000000000000000007995|GrnWks APC + GSC 12/32fo SRU||000000000000012918|12|ALL|00010101|20080706|AWHEELIS|20080624|AWHEELIS|20080624|Released|Released|000000120900|
0000000000000000000000000000000000007995|GrnWks APC + GSC 12/32fo SRU|000000002300|000000000000012903|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released|000000120900|
0000000000000000000000000000000000007995|GrnWks APC + GSC 12/32fo SRU|000000003550|000000000000012903|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released Submitted - Obsolete|000000120900|
0000000000000000000000000000000000007996|CU GladW SW S/S Tubs 4800ct GyLrd||120818.002|16|ALL|00010101|99991231|RRODERIC|20080624|RRODERIC|20080624|Released|Released|000000120902|
0000000000000000000000000000000000007996|CU GladW SW S/S Tubs 4800ct GyLrd|000000005264|120818.002|16|ALL|00010101|99991231|RRODERIC|20080624|RRODERIC|20080624|Obsolete|Released Submitted - Obsolete|000000120902|
0000000000000000000000000000000000007997|FM GladWare Soup/Salad Tub||120062.001|16|ZGJV|00010101|99991231|RRODERIC|20080624|RRODERIC|20080624|Released|Released|000000120904|
0000000000000000000000000000000000007998|GladW Tub Sp&Sal 4800ct GyLrd PAK2||120062.001|16|ALL|00010101|99991231|RRODERIC|20080624|RRODERIC|20080624|Released|Released|000000120906|
0000000000000000000000000000000000007998|GladW Tub Sp&Sal 4800ct GyLrd PAK2|000000005264|000000000000012921|16|ALL|00010101|99991231|RRODERIC|20080624|RRODERIC|20080624|Obsolete|Released Submitted - Obsolete|000000120906|
0000000000000000000000000000000000007999|409 APC+AntiBacKit 12/32fo SRU||000000000000012902|11|ALL|00010101|20080706|AWHEELIS|20080624|AWHEELIS|20080624|Released|Released|000000120908|
0000000000000000000000000000000000007999|409 APC+AntiBacKit 12/32fo SRU|000000002300|000000000000012902|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released|000000120908|
0000000000000000000000000000000000007999|409 APC+AntiBacKit 12/32fo SRU|000000010408|000000000000012902|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released Submitted - Obsolete|000000120908|
0000000000000000000000000000000000008000|AltRcp ClxClnUp Or + FrScnt 12/32fo SRU||000000000000012902|12|ALL|00010101|20080706|SKERN|20080624|SKERN|20080624|Released|Released|000000120911|
0000000000000000000000000000000000008000|AltRcp ClxClnUp Or + FrScnt 12/32fo SRU|000000002300|000000000000012900|11|ALL|20080707|99991231|SKERN|20080624|CHERRMAN|20080708|Obsolete|Released|000000120911|
0000000000000000000000000000000000008000|AltRcp ClxClnUp Or + FrScnt 12/32fo SRU|000000002304|000000000000012900|11|ALL|20080707|99991231|SKERN|20080624|CHERRMAN|20080708|Obsolete|Released|000000120911|
0000000000000000000000000000000000008001|AltRcp 409 APC+AntiBacKit 12/32fo SRU||000000000000012902|11|ALL|00010101|20080706|SKERN|20080624|SKERN|20080624|Released|Released|000000120913|
0000000000000000000000000000000000008001|AltRcp 409 APC+AntiBacKit 12/32fo SRU|000000002300|000000000000012902|11|ALL|20080707|99991231|SKERN|20080624|CHERRMAN|20080708|Obsolete|Released|000000120913|
0000000000000000000000000000000000008001|AltRcp 409 APC+AntiBacKit 12/32fo SRU|000000010408|000000000000012902|11|ALL|20080707|99991231|SKERN|20080624|CHERRMAN|20080708|Obsolete|Released Submitted - Obsolete|000000120913|
0000000000000000000000000000000000008002|Tlx SSR+MMR 12/32fo SRU||000000000000012901|11|ALL|00010101|20080706|AWHEELIS|20080624|AWHEELIS|20080624|Released|Released|000000120915|
0000000000000000000000000000000000008002|Tlx SSR+MMR 12/32fo SRU|000000002300|000000000000012901|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released|000000120915|
0000000000000000000000000000000000008002|Tlx SSR+MMR 12/32fo SRU|000000003550|000000000000012901|11|ALL|20080707|99991231|AWHEELIS|20080624|AWHEELIS|20080708|Obsolete|Released Submitted - Obsolete|000000120915|
0000000000000000000000000000000000008003|AltRcp Tlx SSR+MMR 12/32fo SRU||000000000000012901|11|ALL|00010101|20080706|SKERN|20080624|SKERN|20080624|Released|Released|000000120917|
0000000000000000000000000000000000008003|AltRcp Tlx SSR+MMR 12/32fo SRU|000000002300|000000000000012901|11|ALL|20080707|20090407|SKERN|20080624|CHERRMAN|20080708|Obsolete|Released|000000120917|
0000000000000000000000000000000000008003|AltRcp Tlx SSR+MMR 12/32fo SRU|000000003460|000000000000012901|11|ALL|20090408|99991231|SKERN|20080624|SKERN|20090408|Released|Released|000000120917|
0000000000000000000000000000000000008003|AltRcp Tlx SSR+MMR 12/32fo SRU|000000003550|000000000000012901|11|ALL|20090408|99991231|SKERN|20080624|SKERN|20090408|Obsolete|Released Submitted - Obsolete|000000120917|
0000000000000000000000000000000000008004|GLADW 3-ITEM TlEntr/Entr/Sp&Sal SHP||000000000000012901|16|ALL|00010101|20080624|LPIERCE|20080624|LPIERCE|20080624|Released|Released|000000120919|
0000000000000000000000000000000000008004|GLADW 3-ITEM TlEntr/Entr/Sp&Sal SHP|000000002271|000000000000012901|16|ALL|20080625|20080709|LPIERCE|20080624|LPIERCE|20080703|Released|Released|000000120919|
0000000000000000000000000000000000008004|GLADW 3-ITEM TlEntr/Entr/Sp&Sal SHP|000000002319|000000000000012901|16|ALL|20080710|20080903|LPIERCE|20080624|LPIERCE|20080710|Released|Released|000000120919|
0000000000000000000000000000000000008004|GLADW 3-ITEM TlEntr/Entr/Sp&Sal SHP|000000002550|000000000000012901|16|ALL|20080904|99991231|LPIERCE|20080624|LPIERCE|20080908|Released|Released|000000120919|
0000000000000000000000000000000000008004|GLADW 3-ITEM TlEntr/Entr/Sp&Sal SHP|000000004339|000000000000012901|16|ALL|20080904|99991231|LPIERCE|20080624|LPIERCE|20080908|Obsolete|Released Submitted - Obsolete|000000120919|
0000000000000000000000000000000000008005|CU GladW Entr 5ct ARGN HOL9||141193.005|16|ALL|00010101|20080709|LPIERCE|20080624|LPIERCE|20080624|Released|Released|000000120921|
0000000000000000000000000000000000008005|CU GladW Entr 5ct ARGN HOL9|000000002325|141193.005|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Released|Released|000000120921|
0000000000000000000000000000000000008005|CU GladW Entr 5ct ARGN HOL9|000000006766|141193.005|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Obsolete|Released Submitted - Obsolete|000000120921|
0000000000000000000000000000000000008006|CU GladW TlEntr 42oz 3ct HOL9||141038.003|16|ALL|00010101|20080709|LPIERCE|20080624|LPIERCE|20080624|Released|Released|000000120923|
0000000000000000000000000000000000008006|CU GladW TlEntr 42oz 3ct HOL9|000000002325|141038.003|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Released|Released|000000120923|
0000000000000000000000000000000000008006|CU GladW TlEntr 42oz 3ct HOL9|000000006766|141038.003|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Obsolete|Released Submitted - Obsolete|000000120923|
0000000000000000000000000000000000008007|CU GladW Sp&Sal 5ct ARGN HOL9||140845.004|16|ALL|00010101|20080709|LPIERCE|20080624|LPIERCE|20080624|Released|Released|000000120925|
0000000000000000000000000000000000008007|CU GladW Sp&Sal 5ct ARGN HOL9|000000002325|140845.004|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Released|Released|000000120925|
0000000000000000000000000000000000008007|CU GladW Sp&Sal 5ct ARGN HOL9|000000006766|140845.004|16|ALL|20080710|99991231|LPIERCE|20080624|LPIERCE|20080715|Obsolete|Released Submitted - Obsolete|000000120925|
0000000000000000000000000000000000008008|Br 3pk Filter w/CFL Coupon RSC CA||140845.004|15|ALL|00010101|99991231|MSAXENA|20080624|MSAXENA|20080624|Released|Released|000000120928|
0000000000000000000000000000000000008009|FM Clorox Bleach Liquid 6.43% Atlanta||140845.004|10|ALL|00010101|20090518|KSWEENE1|20080624|KSWEENE1|20080624|Released|Released|000000120930|
0000000000000000000000000000000000008009|FM Clorox Bleach Liquid 6.43% Atlanta|000000003701|51591001.038|10|ALL|20090519|20110105|KSWEENE1|20080624|DBAYDO|20100623|Released|Released|000000120930|
0000000000000000000000000000000000008009|FM Clorox Bleach Liquid 6.43% Atlanta|000000007049|51591001.038|11|ALL|20110106|20110221|KSWEENE1|20080624|DBAYDO|20110106|Released|Released|000000120930|
0000000000000000000000000000000000008009|FM Clorox Bleach Liquid 6.43% Atlanta|000000007302|51591001.038|10|ALL|20110222|99991231|KSWEENE1|20080624|DBAYDO|20110223|Released|Released|000000120930|
0000000000000000000000000000000000008010|Br Classic Pitr w/CFL Coupon CA||000000000000012646|15|ALL|00010101|99991231|MSAXENA|20080624|MSAXENA|20080624|Released|Released|000000120932|
0000000000000000000000000000000000008010|Br Classic Pitr w/CFL Coupon CA|000000005264|000000000000012646|15|ALL|00010101|99991231|MSAXENA|20080624|MSAXENA|20080624|Obsolete|Released Submitted - Obsolete|000000120932|
0000000000000000000000000000000000008011|FM Clorox Bleach Liquid 6.52% Atlanta||51591001.041|10|ALL|00010101|20090518|KSWEENE1|20080624|KSWEENE1|20080624|Released|Released|000000120934|
0000000000000000000000000000000000008011|FM Clorox Bleach Liquid 6.52% Atlanta|000000003701|51591001.041|10|ALL|20090519|20110105|KSWEENE1|20080624|DBAYDO|20100623|Released|Released|000000120934|
